date_vente,region,magasin,type_produit,remise,image_produit,prix_vente,profit
2023-06-13,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.3,https://example.com/accessoires.jpg,136.46,47.2
2022-09-16,Île-de-France,Paris République,Accessoires,0.15,https://example.com/accessoires.jpg,75.56,20.01
2021-12-15,Nouvelle-Aquitaine,Paris République,Accessoires,0.2,https://example.com/accessoires.jpg,180.66,28.9
2022-06-23,Île-de-France,Marseille Prado,Lunettes de soleil,0.1,https://example.com/soleil.jpg,132.02,20.39
2023-05-15,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes enfant,0.2,https://example.com/enfant.jpg,139.98,31.57
2022-05-28,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,113.7,39.11
2021-11-10,Île-de-France,Lyon Part-Dieu,Accessoires,0.4,https://example.com/accessoires.jpg,167.28,60.93
2021-06-20,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes enfant,0.3,https://example.com/enfant.jpg,123.75,31.34
2024-07-08,Île-de-France,Marseille Prado,Lunettes enfant,0.3,https://example.com/enfant.jpg,71.56,28.89
2022-10-05,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.0,https://example.com/soleil.jpg,171.23,74.14
2023-07-02,Nouvelle-Aquitaine,Marseille Prado,Lunettes de vue,0.0,https://example.com/vue.jpg,345.39,82.71
2022-12-17,Auvergne-Rhône-Alpes,Paris République,Lunettes enfant,0.1,https://example.com/enfant.jpg,242.92,62.08
2024-06-27,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de vue,0.3,https://example.com/vue.jpg,219.38,59.59
2023-03-10,Île-de-France,Lyon Part-Dieu,Accessoires,0.3,https://example.com/accessoires.jpg,223.82,52.23
2022-12-03,Nouvelle-Aquitaine,Marseille Prado,Lunettes enfant,0.0,https://example.com/enfant.jpg,223.67,76.94
2024-09-11,Île-de-France,Bordeaux Centre,Lunettes de vue,0.15,https://example.com/vue.jpg,192.04,81.17
2023-11-17,Occitanie,Lyon Part-Dieu,Lunettes de vue,0.1,https://example.com/vue.jpg,291.48,81.1
2021-06-12,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de soleil,0.15,https://example.com/soleil.jpg,267.34,54.54
2021-09-17,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,270.58,56.44
2024-02-24,Occitanie,Toulouse Jean Jaurès,Accessoires,0.0,https://example.com/accessoires.jpg,300.15,110.02
2024-05-05,Provence-Alpes-Côte d'Azur,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,277.59,102.78
2023-03-07,Occitanie,Toulouse Jean Jaurès,Lunettes enfant,0.1,https://example.com/enfant.jpg,140.57,41.16
2023-03-21,Île-de-France,Lyon Part-Dieu,Lunettes de soleil,0.3,https://example.com/soleil.jpg,72.67,27.48
2023-07-12,Occitanie,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,230.19,69.8
2022-10-04,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes de soleil,0.2,https://example.com/soleil.jpg,258.86,62.51
2023-09-21,Occitanie,Marseille Prado,Accessoires,0.3,https://example.com/accessoires.jpg,240.79,46.2
2021-06-08,Île-de-France,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,75.32,22.96
2024-11-04,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Accessoires,0.1,https://example.com/accessoires.jpg,223.48,89.57
2024-01-01,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,218.57,93.48
2023-07-11,Occitanie,Marseille Prado,Lunettes de vue,0.0,https://example.com/vue.jpg,173.36,29.16
2022-04-07,Île-de-France,Marseille Prado,Accessoires,0.2,https://example.com/accessoires.jpg,179.77,76.5
2021-08-23,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes enfant,0.3,https://example.com/enfant.jpg,138.34,28.14
2022-08-21,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.2,https://example.com/enfant.jpg,263.11,87.19
2023-08-24,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,153.76,43.22
2023-07-15,Occitanie,Paris République,Lunettes enfant,0.0,https://example.com/enfant.jpg,120.21,43.31
2022-07-13,Île-de-France,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,219.71,67.88
2023-06-15,Île-de-France,Bordeaux Centre,Lunettes de soleil,0.1,https://example.com/soleil.jpg,135.03,36.04
2024-04-03,Île-de-France,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,85.6,14.67
2021-02-08,Nouvelle-Aquitaine,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,250.25,39.52
2022-10-20,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,136.75,30.25
2024-01-13,Île-de-France,Lyon Part-Dieu,Lunettes de vue,0.2,https://example.com/vue.jpg,278.32,104.02
2023-03-09,Nouvelle-Aquitaine,Paris République,Accessoires,0.4,https://example.com/accessoires.jpg,94.42,31.67
2023-08-10,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,191.75,52.8
2023-01-25,Auvergne-Rhône-Alpes,Paris République,Lunettes de vue,0.1,https://example.com/vue.jpg,103.6,32.18
2024-12-19,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes enfant,0.4,https://example.com/enfant.jpg,131.52,43.04
2021-03-21,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,122.58,20.98
2022-12-18,Provence-Alpes-Côte d'Azur,Paris République,Lunettes enfant,0.15,https://example.com/enfant.jpg,221.86,54.76
2021-05-14,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes de soleil,0.1,https://example.com/soleil.jpg,70.16,29.03
2021-08-22,Occitanie,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,239.17,88.5
2022-07-14,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,193.46,34.03
2021-08-16,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.3,https://example.com/accessoires.jpg,123.48,28.75
2024-11-07,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de soleil,0.2,https://example.com/soleil.jpg,70.46,14.84
2024-10-14,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,87.48,23.14
2022-05-06,Auvergne-Rhône-Alpes,Paris République,Lunettes enfant,0.1,https://example.com/enfant.jpg,262.63,116.79
2023-07-24,Occitanie,Toulouse Jean Jaurès,Accessoires,0.0,https://example.com/accessoires.jpg,277.39,89.63
2023-02-19,Occitanie,Marseille Prado,Lunettes enfant,0.15,https://example.com/enfant.jpg,170.33,33.62
2024-04-05,Île-de-France,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,71.93,27.74
2023-07-06,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes de soleil,0.0,https://example.com/soleil.jpg,297.66,96.99
2021-01-01,Occitanie,Lyon Part-Dieu,Lunettes de soleil,0.2,https://example.com/soleil.jpg,205.08,83.79
2024-01-20,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,91.51,27.08
2023-12-27,Auvergne-Rhône-Alpes,Paris République,Lunettes enfant,0.0,https://example.com/enfant.jpg,147.43,61.5
2023-01-15,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de vue,0.2,https://example.com/vue.jpg,71.19,28.96
2024-08-11,Occitanie,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,266.52,45.05
2024-08-19,Occitanie,Bordeaux Centre,Accessoires,0.2,https://example.com/accessoires.jpg,168.84,67.08
2023-02-04,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,157.31,29.16
2023-06-07,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.2,https://example.com/soleil.jpg,197.51,36.11
2024-12-25,Occitanie,Toulouse Jean Jaurès,Lunettes de vue,0.15,https://example.com/vue.jpg,237.0,46.94
2022-03-13,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de vue,0.0,https://example.com/vue.jpg,252.85,107.74
2022-04-19,Nouvelle-Aquitaine,Paris République,Lunettes de soleil,0.1,https://example.com/soleil.jpg,271.87,81.16
2021-09-24,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,200.97,49.51
2024-07-31,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,60.23,10.03
2023-12-23,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.3,https://example.com/enfant.jpg,75.68,14.0
2021-06-04,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,312.81,64.68
2024-12-04,Île-de-France,Paris République,Lunettes de vue,0.15,https://example.com/vue.jpg,89.92,18.5
2023-12-04,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.2,https://example.com/enfant.jpg,194.79,33.93
2024-05-26,Occitanie,Toulouse Jean Jaurès,Lunettes de vue,0.3,https://example.com/vue.jpg,89.38,15.57
2021-03-12,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,288.09,68.97
2023-01-08,Occitanie,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,133.1,41.82
2023-10-17,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de vue,0.2,https://example.com/vue.jpg,137.06,44.17
2023-03-04,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.3,https://example.com/accessoires.jpg,200.65,47.44
2023-09-01,Auvergne-Rhône-Alpes,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,254.27,44.26
2024-04-09,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,160.05,53.23
2022-07-01,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes enfant,0.3,https://example.com/enfant.jpg,185.8,64.45
2024-05-24,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Accessoires,0.1,https://example.com/accessoires.jpg,309.94,111.41
2021-08-26,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes enfant,0.0,https://example.com/enfant.jpg,110.59,47.37
2022-01-31,Occitanie,Toulouse Jean Jaurès,Lunettes de soleil,0.15,https://example.com/soleil.jpg,116.72,18.78
2021-03-05,Occitanie,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,176.16,37.54
2022-06-17,Occitanie,Bordeaux Centre,Lunettes de soleil,0.4,https://example.com/soleil.jpg,94.66,30.44
2022-07-09,Occitanie,Bordeaux Centre,Lunettes enfant,0.0,https://example.com/enfant.jpg,158.72,24.29
2024-03-21,Occitanie,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,171.12,28.26
2023-08-12,Île-de-France,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,291.11,78.06
2022-09-30,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.0,https://example.com/soleil.jpg,169.95,54.81
2023-08-11,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,141.9,50.35
2021-03-19,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes enfant,0.2,https://example.com/enfant.jpg,179.39,40.29
2021-09-21,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes enfant,0.0,https://example.com/enfant.jpg,314.07,105.58
2023-07-05,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.15,https://example.com/accessoires.jpg,225.97,58.92
2023-07-26,Île-de-France,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,140.45,44.5
2024-02-05,Île-de-France,Paris République,Lunettes de soleil,0.15,https://example.com/soleil.jpg,290.88,102.06
2022-08-12,Auvergne-Rhône-Alpes,Paris République,Lunettes de vue,0.2,https://example.com/vue.jpg,210.74,47.48
2023-11-21,Occitanie,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,92.41,23.8
2023-09-26,Occitanie,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,264.48,83.56
2024-11-07,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.0,https://example.com/soleil.jpg,323.63,71.02
2021-11-11,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,172.07,74.34
2023-03-17,Occitanie,Bordeaux Centre,Lunettes de soleil,0.2,https://example.com/soleil.jpg,219.39,80.54
2023-05-29,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de vue,0.0,https://example.com/vue.jpg,112.22,37.99
2024-12-29,Île-de-France,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,100.97,37.24
2021-10-21,Occitanie,Toulouse Jean Jaurès,Lunettes enfant,0.15,https://example.com/enfant.jpg,208.97,46.02
2023-02-03,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,182.09,27.67
2022-05-21,Occitanie,Paris République,Lunettes enfant,0.4,https://example.com/enfant.jpg,119.17,41.02
2023-02-07,Occitanie,Toulouse Jean Jaurès,Lunettes enfant,0.0,https://example.com/enfant.jpg,156.08,68.58
2021-12-05,Île-de-France,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,177.81,61.81
2021-03-11,Nouvelle-Aquitaine,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,97.73,19.76
2023-04-16,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,85.2,34.73
2022-05-06,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,165.21,53.48
2021-09-23,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de vue,0.2,https://example.com/vue.jpg,157.5,52.8
2022-04-18,Auvergne-Rhône-Alpes,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,266.9,81.14
2021-03-13,Auvergne-Rhône-Alpes,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,162.5,60.16
2024-10-19,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,259.52,113.61
2023-04-29,Occitanie,Marseille Prado,Accessoires,0.2,https://example.com/accessoires.jpg,123.9,32.51
2024-04-04,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de vue,0.1,https://example.com/vue.jpg,140.58,45.58
2022-09-10,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,268.48,109.07
2024-08-11,Occitanie,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,227.37,94.06
2022-12-07,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,174.42,69.23
2023-04-18,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.0,https://example.com/enfant.jpg,205.33,65.34
2022-12-20,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de soleil,0.2,https://example.com/soleil.jpg,245.15,105.63
2023-12-07,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,237.02,47.63
2023-04-08,Île-de-France,Paris République,Lunettes de soleil,0.4,https://example.com/soleil.jpg,199.02,41.98
2022-02-01,Île-de-France,Toulouse Jean Jaurès,Lunettes de soleil,0.15,https://example.com/soleil.jpg,268.2,57.7
2021-08-01,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.15,https://example.com/soleil.jpg,218.85,59.25
2023-06-04,Auvergne-Rhône-Alpes,Bordeaux Centre,Accessoires,0.0,https://example.com/accessoires.jpg,123.21,43.15
2022-12-16,Île-de-France,Paris République,Accessoires,0.15,https://example.com/accessoires.jpg,145.64,40.23
2021-05-21,Île-de-France,Lyon Part-Dieu,Lunettes de vue,0.15,https://example.com/vue.jpg,191.5,83.29
2022-08-01,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,79.47,17.66
2023-01-22,Île-de-France,Bordeaux Centre,Accessoires,0.0,https://example.com/accessoires.jpg,260.75,102.82
2024-04-22,Occitanie,Toulouse Jean Jaurès,Lunettes enfant,0.1,https://example.com/enfant.jpg,309.97,119.22
2021-04-22,Occitanie,Lyon Part-Dieu,Lunettes de vue,0.0,https://example.com/vue.jpg,301.71,75.21
2022-05-24,Auvergne-Rhône-Alpes,Paris République,Lunettes de vue,0.15,https://example.com/vue.jpg,223.22,65.0
2024-04-16,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,220.84,83.58
2023-08-05,Île-de-France,Marseille Prado,Accessoires,0.15,https://example.com/accessoires.jpg,272.99,110.91
2022-02-28,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.15,https://example.com/soleil.jpg,133.36,47.31
2024-05-19,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,165.8,70.74
2022-12-22,Occitanie,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,254.9,85.65
2022-12-29,Occitanie,Bordeaux Centre,Lunettes de soleil,0.2,https://example.com/soleil.jpg,184.28,50.08
2024-11-26,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de vue,0.15,https://example.com/vue.jpg,260.4,87.73
2024-10-14,Nouvelle-Aquitaine,Paris République,Accessoires,0.1,https://example.com/accessoires.jpg,155.3,51.81
2022-06-08,Auvergne-Rhône-Alpes,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,158.57,50.06
2021-07-25,Île-de-France,Paris République,Lunettes de soleil,0.15,https://example.com/soleil.jpg,118.82,28.74
2022-04-21,Nouvelle-Aquitaine,Paris République,Lunettes de vue,0.15,https://example.com/vue.jpg,211.48,74.05
2021-02-14,Île-de-France,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,179.29,69.96
2021-01-31,Occitanie,Marseille Prado,Lunettes enfant,0.2,https://example.com/enfant.jpg,178.89,78.29
2022-08-01,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Accessoires,0.1,https://example.com/accessoires.jpg,78.27,23.42
2024-10-05,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,227.14,85.33
2024-06-26,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de soleil,0.1,https://example.com/soleil.jpg,197.21,77.03
2023-01-17,Nouvelle-Aquitaine,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,236.15,83.18
2023-04-06,Occitanie,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,140.01,36.92
2021-01-09,Provence-Alpes-Côte d'Azur,Marseille Prado,Accessoires,0.1,https://example.com/accessoires.jpg,278.58,101.64
2021-11-11,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,266.74,118.24
2021-02-06,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes de soleil,0.3,https://example.com/soleil.jpg,134.67,44.7
2024-01-07,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.2,https://example.com/soleil.jpg,77.34,28.73
2021-08-01,Auvergne-Rhône-Alpes,Paris République,Lunettes de soleil,0.4,https://example.com/soleil.jpg,127.21,28.12
2024-06-22,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes enfant,0.2,https://example.com/enfant.jpg,200.93,69.61
2023-07-29,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,202.17,32.4
2021-12-01,Île-de-France,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,289.21,115.45
2021-08-19,Occitanie,Toulouse Jean Jaurès,Lunettes de vue,0.0,https://example.com/vue.jpg,327.11,70.75
2023-07-06,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,244.2,41.42
2024-08-08,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Accessoires,0.0,https://example.com/accessoires.jpg,249.83,50.79
2023-11-15,Occitanie,Lyon Part-Dieu,Lunettes enfant,0.1,https://example.com/enfant.jpg,95.71,27.85
2022-05-24,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.15,https://example.com/accessoires.jpg,153.11,24.91
2023-05-08,Nouvelle-Aquitaine,Marseille Prado,Accessoires,0.15,https://example.com/accessoires.jpg,138.07,22.15
2022-03-30,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes enfant,0.1,https://example.com/enfant.jpg,150.15,45.5
2024-12-29,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,273.67,87.71
2023-12-30,Nouvelle-Aquitaine,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,206.64,50.74
2023-06-16,Nouvelle-Aquitaine,Lyon Part-Dieu,Accessoires,0.4,https://example.com/accessoires.jpg,126.43,19.6
2022-09-10,Nouvelle-Aquitaine,Marseille Prado,Lunettes de vue,0.3,https://example.com/vue.jpg,97.55,28.08
2023-06-22,Occitanie,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,116.8,49.71
2022-05-14,Auvergne-Rhône-Alpes,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,156.93,46.34
2021-02-12,Nouvelle-Aquitaine,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,86.16,24.64
2022-07-31,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,114.66,36.41
2024-09-20,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,254.31,50.71
2023-07-04,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes de soleil,0.2,https://example.com/soleil.jpg,153.98,60.19
2021-05-03,Occitanie,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,309.05,49.44
2024-07-16,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.0,https://example.com/accessoires.jpg,71.22,11.89
2022-01-28,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,294.99,49.22
2021-12-22,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de vue,0.15,https://example.com/vue.jpg,214.78,83.29
2022-03-10,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes enfant,0.3,https://example.com/enfant.jpg,171.13,44.58
2023-04-23,Occitanie,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,259.51,89.01
2023-03-07,Île-de-France,Marseille Prado,Lunettes enfant,0.2,https://example.com/enfant.jpg,196.4,34.15
2022-12-19,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de vue,0.0,https://example.com/vue.jpg,79.76,30.21
2023-11-14,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.2,https://example.com/soleil.jpg,258.79,64.81
2022-04-08,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,267.31,57.38
2024-02-16,Île-de-France,Marseille Prado,Accessoires,0.2,https://example.com/accessoires.jpg,172.47,62.85
2021-09-13,Auvergne-Rhône-Alpes,Paris République,Lunettes enfant,0.0,https://example.com/enfant.jpg,105.27,17.83
2024-02-17,Île-de-France,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,255.01,75.45
2023-08-28,Auvergne-Rhône-Alpes,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,218.34,57.85
2023-09-25,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de vue,0.0,https://example.com/vue.jpg,161.35,60.08
2022-12-05,Île-de-France,Toulouse Jean Jaurès,Accessoires,0.2,https://example.com/accessoires.jpg,278.5,95.16
2023-09-01,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.15,https://example.com/soleil.jpg,98.65,41.18
2021-04-27,Île-de-France,Toulouse Jean Jaurès,Accessoires,0.2,https://example.com/accessoires.jpg,92.87,34.18
2024-05-28,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.0,https://example.com/enfant.jpg,237.92,65.36
2021-03-23,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes enfant,0.2,https://example.com/enfant.jpg,115.8,23.8
2021-08-06,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Accessoires,0.1,https://example.com/accessoires.jpg,166.85,47.56
2023-04-23,Occitanie,Marseille Prado,Lunettes de soleil,0.1,https://example.com/soleil.jpg,123.62,24.74
2023-12-16,Île-de-France,Toulouse Jean Jaurès,Lunettes de soleil,0.1,https://example.com/soleil.jpg,260.22,47.88
2021-04-22,Occitanie,Paris République,Lunettes de soleil,0.3,https://example.com/soleil.jpg,102.83,16.93
2024-09-06,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,305.82,95.61
2024-11-22,Provence-Alpes-Côte d'Azur,Paris République,Lunettes enfant,0.2,https://example.com/enfant.jpg,220.85,70.64
2023-06-04,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de soleil,0.3,https://example.com/soleil.jpg,107.36,37.21
2022-12-04,Île-de-France,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,293.73,122.2
2023-12-19,Île-de-France,Paris République,Accessoires,0.4,https://example.com/accessoires.jpg,95.55,40.5
2022-04-25,Auvergne-Rhône-Alpes,Paris République,Accessoires,0.4,https://example.com/accessoires.jpg,110.31,27.82
2022-12-22,Occitanie,Marseille Prado,Lunettes enfant,0.15,https://example.com/enfant.jpg,78.13,26.63
2024-08-30,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes enfant,0.0,https://example.com/enfant.jpg,229.25,66.17
2024-10-27,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes enfant,0.1,https://example.com/enfant.jpg,268.71,100.98
2024-09-15,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,244.44,89.21
2022-01-19,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,224.48,46.83
2021-12-06,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.2,https://example.com/accessoires.jpg,257.14,51.99
2022-03-11,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,164.53,30.32
2022-10-07,Île-de-France,Toulouse Jean Jaurès,Lunettes de vue,0.15,https://example.com/vue.jpg,296.49,55.4
2022-04-04,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,199.0,44.53
